19:58:50.492 [main] ERROR com.stormpath.App - Enter...
19:58:50.497 [main] INFO  com.stormpath.service.ServiceProvider - Enter...setContext()
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: A&D12%
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.187 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: .,.,23sfd
22:05:54.187 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.187 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.187 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.187 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.187 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.187 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@46982389password: .,.,23sfd
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: .,.,23sfd
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abdc2134AD
22:05:54.188 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@2e451b94password: abdc2134AD
22:05:54.188 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.188 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abdc2134AD
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc1234abc1234
22:05:54.189 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@3b15a947password: abc1234abc1234
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.189 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: aabd1234
22:05:54.189 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.189 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@b1c929fpassword: aabd1234
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: aabd1234
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1234aab
22:05:54.190 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.190 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@de0a6cpassword: 1234aab
22:05:54.190 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: 1234aab
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1234abab
22:05:54.191 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@717e38e5password: 1234abab
22:05:54.191 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: 1234abab
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.191 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: 1234abaaa
22:05:54.191 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@15c97c99password: 1234abaaa
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: 1234abaaa
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc1234abb
22:05:54.192 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.192 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@5f132bfbpassword: abc1234abb
22:05:54.192 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abc1234abb
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Password is: bad
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc1abc
22:05:54.193 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@63ac9c80password: abc1abc
22:05:54.193 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abc1abc
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.193 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: a1234
22:05:54.193 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@5956ca9fpassword: a1234
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: a1234
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.194 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: abc123abc
22:05:54.194 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.194 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@5110ba8bpassword: abc123abc
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: abc123abc
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: acabc123abc
22:05:54.195 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each, rule: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.195 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::mgr: com.stormpath.service.PasswordRuleMgr@21472541password: acabc123abc
22:05:54.195 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...getRuleMap
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: .{5,12}
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating rule: Password must not contain any sequence of characters immediately followed by the same sequence
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validateCustom: customized rule: Password must not contain any sequence of characters immediately followed by the same sequence, password: acabc123abc
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - validating regex: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Password is: good
22:05:54.196 [main] INFO  com.stormpath.service.PasswordValidator - Enter...validate::password: acabc123abcd
22:05:54.196 [main] INFO  com.stormpath.service.ServiceProvider - Enter...getRuleMgr()
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - ...loading default rules...
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - rule file:rules
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must be between 5 and 12 characters in length: .{5,12}
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must be between 5 and 12 characters in length, rule: .{5,12}
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must not contain any sequence of characters immediately followed by the same sequence: custom
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Enter...addRule:msg: Password must not contain any sequence of characters immediately followed by the same sequence, rule: custom
22:05:54.196 [main] INFO  com.stormpath.service.PasswordRuleMgr - Password must consist of a mixture of lowercase letters and numerical digits only with at least one of each: ^(?=.*[0-9])(?=.*[a-z])[0-9a-z]+$
